timestamp,gas_level,temperature,pressure,smoke_level
2026-01-03 02:00:00,90.47,39.66,233.89,13.6
2026-01-03 02:01:00,25.78,72.8,129.22,7.11
2026-01-03 02:02:00,159.21,67.3,193.93,7.78
2026-01-03 02:03:00,45.71,64.18,228.25,4.42
2026-01-03 02:04:00,140.82,54.23,172.69,4.43
2026-01-03 02:05:00,16.11,15.82,182.03,9.43
2026-01-03 02:06:00,10.17,74.97,257.97,6.75
2026-01-03 02:07:00,154.61,63.54,207.1,8.42
2026-01-03 02:08:00,38.53,84.48,228.68,4.45
2026-01-03 02:09:00,-28.36,68.02,161.87,3.4
2026-01-03 02:10:00,-2.38,36.03,140.28,6.29
2026-01-03 02:11:00,108.02,59.66,276.45,4.36
2026-01-03 02:12:00,145.16,39.33,188.59,7.52
2026-01-03 02:13:00,-2.06,42.14,184.85,7.12
2026-01-03 02:14:00,201.24,61.78,192.95,6.27
2026-01-03 02:15:00,169.88,57.15,241.94,2.45
2026-01-03 02:16:00,27.39,47.37,167.63,6.19
2026-01-03 02:17:00,92.35,63.56,228.51,2.16
2026-01-03 02:18:00,16.85,32.53,255.63,3.81
2026-01-03 02:19:00,38.32,72.56,184.82,5.2
2026-01-03 02:20:00,47.58,56.82,223.71,5.39
2026-01-03 02:21:00,172.79,61.67,222.02,0.59
2026-01-03 02:22:00,40.23,53.08,171.33,7.6
2026-01-03 02:23:00,94.94,75.8,168.14,3.88
2026-01-03 02:24:00,61.26,45.98,139.23,7.43
2026-01-03 02:25:00,89.91,75.09,173.1,12.12
2026-01-03 02:26:00,39.24,58.43,213.77,5.68
2026-01-03 02:27:00,156.43,72.6,159.23,2.32
2026-01-03 02:28:00,79.08,52.77,218.2,7.45
2026-01-03 02:29:00,48.52,74.95,141.6,3.39
2026-01-03 02:30:00,143.07,58.22,198.0,10.6
2026-01-03 02:31:00,125.61,91.25,208.3,3.37
2026-01-03 02:32:00,34.59,64.4,185.58,1.25
2026-01-03 02:33:00,119.96,84.41,205.27,8.82
2026-01-03 02:34:00,189.72,50.59,221.51,9.53
2026-01-03 02:35:00,34.36,41.19,225.81,3.15
2026-01-03 02:36:00,184.78,78.88,182.69,3.6
2026-01-03 02:37:00,157.65,60.58,249.85,3.38
2026-01-03 02:38:00,113.83,73.72,196.28,5.79
2026-01-03 02:39:00,54.25,50.31,210.66,3.26
2026-01-03 02:40:00,73.91,55.36,200.81,2.05
2026-01-03 02:41:00,130.55,54.74,208.89,2.54
2026-01-03 02:42:00,112.26,79.27,135.08,3.26
2026-01-03 02:43:00,65.77,53.66,202.71,6.06
2026-01-03 02:44:00,126.12,69.97,248.15,5.9
2026-01-03 02:45:00,57.92,40.63,152.67,7.08
2026-01-03 02:46:00,25.89,19.08,207.55,8.73
2026-01-03 02:47:00,75.26,59.24,230.78,7.1
2026-01-03 02:48:00,44.35,77.23,225.78,0.59
2026-01-03 02:49:00,119.51,73.47,183.62,1.62
2026-01-03 02:50:00,84.87,71.73,153.85,4.0
2026-01-03 02:51:00,115.73,80.85,206.51,4.8
2026-01-03 02:52:00,108.15,43.42,248.4,5.46
2026-01-03 02:53:00,-26.06,50.35,151.71,3.35
2026-01-03 02:54:00,88.01,56.17,204.24,10.3
2026-01-03 02:55:00,92.56,59.05,202.12,-3.85
2026-01-03 02:56:00,-39.13,66.25,229.39,4.72
2026-01-03 02:57:00,118.75,66.18,155.33,6.48
2026-01-03 02:58:00,85.23,52.88,155.93,4.25
2026-01-03 02:59:00,124.65,52.84,227.18,6.42
2026-01-03 03:00:00,78.56,65.22,196.96,1.38
2026-01-03 03:01:00,61.87,94.66,125.13,5.17
2026-01-03 03:02:00,70.33,36.37,192.92,3.45
2026-01-03 03:03:00,135.27,71.44,355.11,4.52
2026-01-03 03:04:00,74.05,92.78,179.69,5.15
2026-01-03 03:05:00,103.83,43.66,168.94,3.41
2026-01-03 03:06:00,142.55,66.72,296.86,1.99
2026-01-03 03:07:00,165.2,54.35,218.69,5.47
2026-01-03 03:08:00,106.29,15.88,189.59,4.98
2026-01-03 03:09:00,51.63,81.62,197.51,5.71
2026-01-03 03:10:00,-11.83,57.62,228.79,8.15
2026-01-03 03:11:00,177.36,52.98,220.26,6.62
2026-01-03 03:12:00,55.22,74.23,201.69,2.25
2026-01-03 03:13:00,170.24,68.15,237.67,1.53
2026-01-03 03:14:00,58.84,38.42,191.58,4.3
2026-01-03 03:15:00,-1.43,35.3,233.67,-2.52
2026-01-03 03:16:00,128.21,62.14,187.45,2.29
2026-01-03 03:17:00,107.03,69.53,226.18,4.65
2026-01-03 03:18:00,74.38,86.79,199.61,3.23
2026-01-03 03:19:00,96.01,47.89,214.43,8.0
2026-01-03 03:20:00,62.55,60.62,156.52,1.77
2026-01-03 03:21:00,86.22,57.13,180.44,4.46
2026-01-03 03:22:00,135.28,55.87,219.48,4.5
2026-01-03 03:23:00,97.59,63.24,252.59,6.92
2026-01-03 03:24:00,105.63,56.15,257.02,4.95
2026-01-03 03:25:00,156.32,21.31,290.27,0.74
2026-01-03 03:26:00,215.23,62.69,185.02,8.6
2026-01-03 03:27:00,157.03,93.23,223.52,4.85
2026-01-03 03:28:00,82.18,40.95,178.72,-0.85
2026-01-03 03:29:00,66.21,63.43,197.9,8.29
2026-01-03 03:30:00,145.7,77.32,204.83,8.27
2026-01-03 03:31:00,141.22,67.13,174.35,1.22
2026-01-03 03:32:00,88.64,67.88,123.04,6.77
2026-01-03 03:33:00,40.37,50.55,227.0,3.06
2026-01-03 03:34:00,35.31,54.79,166.26,1.73
2026-01-03 03:35:00,167.36,71.81,236.26,7.83
2026-01-03 03:36:00,31.38,61.99,220.78,6.33
2026-01-03 03:37:00,90.39,85.51,182.53,5.93
2026-01-03 03:38:00,46.49,43.27,176.31,6.14
2026-01-03 03:39:00,163.95,72.57,224.83,3.3
2026-01-03 03:40:00,50.94,23.9,201.31,2.28
2026-01-03 03:41:00,137.08,48.12,180.28,5.66
2026-01-03 03:42:00,65.31,34.45,151.62,4.53
2026-01-03 03:43:00,11.83,66.1,152.98,-2.19
2026-01-03 03:44:00,150.04,65.49,225.48,4.02
2026-01-03 03:45:00,27.31,86.25,313.89,9.12
2026-01-03 03:46:00,129.49,86.95,235.13,2.94
2026-01-03 03:47:00,28.57,66.44,154.33,3.98
2026-01-03 03:48:00,174.28,17.83,238.12,6.89
2026-01-03 03:49:00,138.55,62.15,208.47,5.7
2026-01-03 03:50:00,-0.25,53.81,184.19,4.67
2026-01-03 03:51:00,37.35,78.48,201.23,9.42
2026-01-03 03:52:00,99.62,70.29,161.39,8.68
2026-01-03 03:53:00,113.19,55.44,197.55,2.47
2026-01-03 03:54:00,152.39,65.4,128.73,1.96
2026-01-03 03:55:00,138.95,53.11,180.21,7.79
2026-01-03 03:56:00,39.44,36.92,222.06,0.56
2026-01-03 03:57:00,86.46,77.06,225.52,3.46
2026-01-03 03:58:00,51.17,61.16,173.87,4.59
2026-01-03 03:59:00,67.16,61.87,279.94,8.7
2026-01-03 04:00:00,77.33,54.42,290.77,1.58
2026-01-03 04:01:00,136.56,100.67,233.11,3.21
2026-01-03 04:02:00,82.92,66.53,158.88,1.64
2026-01-03 04:03:00,96.63,47.37,192.17,1.84
2026-01-03 04:04:00,29.61,54.55,253.74,4.25
2026-01-03 04:05:00,173.63,61.61,236.21,4.61
2026-01-03 04:06:00,144.78,50.97,232.73,6.51
2026-01-03 04:07:00,91.21,50.48,147.77,4.32
2026-01-03 04:08:00,59.22,58.82,205.58,-1.24
2026-01-03 04:09:00,178.84,52.7,134.65,-1.72
2026-01-03 04:10:00,132.86,55.04,150.96,6.85
2026-01-03 04:11:00,0.51,37.84,147.49,6.15
2026-01-03 04:12:00,136.51,61.67,243.47,-0.1
2026-01-03 04:13:00,162.09,46.39,208.78,4.76
2026-01-03 04:14:00,86.64,65.94,137.28,4.32
2026-01-03 04:15:00,18.19,59.75,242.2,3.4
2026-01-03 04:16:00,136.23,51.9,180.89,8.32
2026-01-03 04:17:00,159.49,72.57,169.52,2.04
2026-01-03 04:18:00,84.43,41.34,181.49,6.28
2026-01-03 04:19:00,116.53,84.28,267.29,-2.74
2026-01-03 04:20:00,143.3,47.17,192.07,2.76
2026-01-03 04:21:00,74.29,82.1,179.15,-1.18
2026-01-03 04:22:00,160.01,48.82,165.09,6.49
2026-01-03 04:23:00,199.2,29.62,174.69,4.54
2026-01-03 04:24:00,174.88,44.32,174.88,7.81
2026-01-03 04:25:00,161.44,44.78,223.98,5.75
2026-01-03 04:26:00,120.62,50.91,209.59,1.83
2026-01-03 04:27:00,48.66,57.92,184.99,2.48
2026-01-03 04:28:00,116.73,72.22,296.48,13.8
2026-01-03 04:29:00,74.43,78.0,227.97,3.04
2026-01-03 04:30:00,49.36,83.96,252.57,5.75
2026-01-03 04:31:00,90.92,72.88,187.94,7.14
2026-01-03 04:32:00,95.18,68.54,251.38,8.3
2026-01-03 04:33:00,175.42,69.16,164.7,4.88
2026-01-03 04:34:00,110.42,59.47,135.74,5.84
2026-01-03 04:35:00,77.94,57.13,195.29,6.79
2026-01-03 04:36:00,49.83,54.33,138.99,4.72
2026-01-03 04:37:00,176.81,61.76,157.48,9.15
2026-01-03 04:38:00,157.39,45.34,190.64,4.55
2026-01-03 04:39:00,59.06,41.49,148.03,3.9
2026-01-03 04:40:00,145.69,68.91,223.78,1.07
2026-01-03 04:41:00,99.76,38.22,181.7,4.14
2026-01-03 04:42:00,28.69,58.07,165.26,5.02
2026-01-03 04:43:00,111.7,76.07,265.65,4.43
2026-01-03 04:44:00,95.46,47.75,114.93,10.75
2026-01-03 04:45:00,134.17,30.29,237.48,4.27
2026-01-03 04:46:00,65.86,33.93,124.22,6.27
2026-01-03 04:47:00,134.03,62.49,220.55,3.8
2026-01-03 04:48:00,31.57,82.16,175.03,6.74
2026-01-03 04:49:00,98.26,70.76,193.94,6.08
2026-01-03 04:50:00,81.49,47.11,159.92,8.97
2026-01-03 04:51:00,49.83,63.06,180.0,5.49
2026-01-03 04:52:00,38.75,69.44,171.53,4.85
2026-01-03 04:53:00,87.43,54.13,200.53,6.54
2026-01-03 04:54:00,48.96,63.95,161.12,9.77
2026-01-03 04:55:00,217.57,48.44,166.46,0.29
2026-01-03 04:56:00,74.49,65.69,194.51,1.22
2026-01-03 04:57:00,87.85,36.72,170.76,0.59
2026-01-03 04:58:00,128.85,44.98,181.33,4.78
2026-01-03 04:59:00,168.41,62.52,236.6,0.57
2026-01-03 05:00:00,51.3,43.99,286.71,-0.27
2026-01-03 05:01:00,182.11,48.94,136.46,4.14
2026-01-03 05:02:00,120.21,36.23,154.4,2.6
2026-01-03 05:03:00,26.01,66.47,178.52,0.5
2026-01-03 05:04:00,132.8,69.79,134.01,4.84
2026-01-03 05:05:00,153.22,52.27,201.73,5.56
2026-01-03 05:06:00,96.42,43.16,280.22,3.68
2026-01-03 05:07:00,100.43,78.26,197.18,4.24
2026-01-03 05:08:00,130.36,61.01,160.54,5.85
2026-01-03 05:09:00,116.13,50.99,248.96,5.21
2026-01-03 05:10:00,100.32,88.6,267.82,6.55
2026-01-03 05:11:00,108.38,49.96,137.43,-0.98
2026-01-03 05:12:00,65.65,61.45,168.11,5.29
2026-01-03 05:13:00,53.98,51.0,157.13,5.17
2026-01-03 05:14:00,108.6,32.96,199.65,8.74
2026-01-03 05:15:00,174.38,54.71,219.51,11.92
2026-01-03 05:16:00,86.05,65.18,191.1,7.7
2026-01-03 05:17:00,27.97,65.1,171.77,6.72
2026-01-03 05:18:00,201.97,68.55,215.82,5.25
2026-01-03 05:19:00,72.46,60.2,188.66,4.28
2026-01-03 05:20:00,159.36,51.48,232.83,6.2
2026-01-03 05:21:00,156.06,61.66,215.16,3.33
2026-01-03 05:22:00,144.32,45.41,187.37,3.56
2026-01-03 05:23:00,50.72,44.8,155.92,7.63
2026-01-03 05:24:00,114.59,59.53,207.73,-3.43
2026-01-03 05:25:00,68.92,81.83,146.06,-0.68
2026-01-03 05:26:00,75.65,49.76,165.75,5.67
2026-01-03 05:27:00,86.91,56.22,170.67,8.66
2026-01-03 05:28:00,106.31,54.82,230.97,10.53
2026-01-03 05:29:00,127.28,19.52,161.29,10.31
2026-01-03 05:30:00,71.79,35.65,168.97,10.03
2026-01-03 05:31:00,25.06,69.01,219.29,6.06
2026-01-03 05:32:00,152.68,64.34,219.45,4.84
2026-01-03 05:33:00,140.57,74.37,194.81,4.53
2026-01-03 05:34:00,135.63,59.23,161.59,7.78
2026-01-03 05:35:00,161.2,65.7,233.71,6.14
2026-01-03 05:36:00,1.72,52.52,271.62,4.58
2026-01-03 05:37:00,92.64,34.46,145.71,1.11
2026-01-03 05:38:00,5.44,55.33,227.39,4.56
2026-01-03 05:39:00,14.24,73.09,238.02,6.4
2026-01-03 05:40:00,190.91,61.2,207.42,6.56
2026-01-03 05:41:00,60.37,69.63,200.4,7.74
2026-01-03 05:42:00,25.71,37.67,173.48,6.49
2026-01-03 05:43:00,71.99,60.27,227.8,9.7
2026-01-03 05:44:00,82.8,74.98,181.77,2.48
2026-01-03 05:45:00,63.72,40.32,130.63,2.33
2026-01-03 05:46:00,16.48,47.55,271.49,8.24
2026-01-03 05:47:00,90.56,40.45,216.88,8.46
2026-01-03 05:48:00,119.45,65.13,172.1,4.66
2026-01-03 05:49:00,76.88,67.74,152.09,3.41
2026-01-03 05:50:00,28.73,74.24,328.57,-0.19
2026-01-03 05:51:00,205.46,59.01,236.54,6.79
2026-01-03 05:52:00,63.92,85.75,186.63,0.26
2026-01-03 05:53:00,93.16,52.1,153.72,8.03
2026-01-03 05:54:00,86.34,49.29,239.15,1.23
2026-01-03 05:55:00,86.68,58.39,113.74,-0.1
2026-01-03 05:56:00,67.93,53.17,290.42,3.74
2026-01-03 05:57:00,148.38,72.5,258.03,2.59
2026-01-03 05:58:00,119.91,23.98,188.07,5.11
2026-01-03 05:59:00,3.02,81.96,180.66,4.41
2026-01-03 06:00:00,219.42,36.38,171.65,3.07
2026-01-03 06:01:00,46.73,75.83,239.71,0.51
2026-01-03 06:02:00,158.2,54.47,182.74,1.31
2026-01-03 06:03:00,70.4,40.05,238.33,6.8
2026-01-03 06:04:00,76.63,47.13,225.7,1.96
2026-01-03 06:05:00,39.49,55.48,142.81,8.29
2026-01-03 06:06:00,49.4,61.75,166.71,5.75
2026-01-03 06:07:00,73.53,57.32,123.56,5.16
2026-01-03 06:08:00,180.13,54.4,117.85,6.2
2026-01-03 06:09:00,16.26,54.01,237.34,3.65
2026-01-03 06:10:00,-19.03,42.99,243.83,8.14
2026-01-03 06:11:00,181.05,55.59,195.2,8.38
2026-01-03 06:12:00,128.93,80.81,121.05,3.36
2026-01-03 06:13:00,102.04,55.99,231.56,0.85
2026-01-03 06:14:00,10.17,69.91,202.39,7.18
2026-01-03 06:15:00,67.48,73.9,128.69,3.15
2026-01-03 06:16:00,35.47,61.5,134.32,11.18
2026-01-03 06:17:00,117.71,58.79,285.32,2.82
2026-01-03 06:18:00,234.85,62.51,184.75,1.48
2026-01-03 06:19:00,221.22,48.18,190.24,3.39
2026-01-03 06:20:00,86.34,44.57,111.89,5.33
2026-01-03 06:21:00,59.4,54.93,207.43,2.78
2026-01-03 06:22:00,130.44,97.37,209.22,5.11
2026-01-03 06:23:00,122.24,52.53,181.0,3.07
2026-01-03 06:24:00,93.21,65.14,222.99,6.48
2026-01-03 06:25:00,146.95,72.19,234.49,6.2
2026-01-03 06:26:00,111.8,71.81,199.26,2.08
2026-01-03 06:27:00,128.49,57.7,198.14,2.69
2026-01-03 06:28:00,173.56,54.45,232.26,4.31
2026-01-03 06:29:00,169.7,47.44,230.62,2.67
2026-01-03 06:30:00,103.63,48.69,200.95,5.18
2026-01-03 06:31:00,41.45,80.12,271.97,6.14
2026-01-03 06:32:00,-42.24,55.43,235.3,6.29
2026-01-03 06:33:00,28.9,47.87,168.07,3.74
2026-01-03 06:34:00,8.08,55.13,148.41,4.86
2026-01-03 06:35:00,164.34,93.54,145.28,6.82
2026-01-03 06:36:00,121.57,78.27,144.26,4.51
2026-01-03 06:37:00,25.24,73.84,174.7,6.36
2026-01-03 06:38:00,-41.6,72.51,237.8,3.64
2026-01-03 06:39:00,70.15,51.72,248.26,1.38
2026-01-03 06:40:00,155.98,70.98,179.42,9.14
2026-01-03 06:41:00,82.03,13.6,232.78,2.48
2026-01-03 06:42:00,20.74,67.16,208.69,0.22
2026-01-03 06:43:00,153.98,45.78,145.58,4.92
2026-01-03 06:44:00,107.7,83.24,149.34,5.29
2026-01-03 06:45:00,50.97,52.96,201.04,5.16
2026-01-03 06:46:00,192.01,57.23,185.07,7.37
2026-01-03 06:47:00,62.58,49.34,217.62,4.81
2026-01-03 06:48:00,64.57,53.89,147.91,5.49
2026-01-03 06:49:00,21.17,60.27,211.76,7.81
2026-01-03 06:50:00,97.39,63.08,273.17,2.95
2026-01-03 06:51:00,56.07,59.72,124.92,0.17
2026-01-03 06:52:00,162.98,89.0,187.28,7.12
2026-01-03 06:53:00,65.65,61.72,146.42,4.03
2026-01-03 06:54:00,133.72,58.98,229.7,2.55
2026-01-03 06:55:00,172.44,39.57,202.59,-0.02
2026-01-03 06:56:00,66.67,64.3,249.23,6.94
2026-01-03 06:57:00,34.54,31.63,259.79,11.14
2026-01-03 06:58:00,86.36,89.1,215.05,5.7
2026-01-03 06:59:00,11.19,87.83,190.31,7.91
2026-01-03 07:00:00,78.39,46.72,240.63,3.9
2026-01-03 07:01:00,70.62,58.77,218.38,1.48
2026-01-03 07:02:00,190.29,73.4,188.07,2.06
2026-01-03 07:03:00,114.4,60.79,158.79,3.28
2026-01-03 07:04:00,32.63,76.82,228.76,8.19
2026-01-03 07:05:00,56.21,75.43,179.29,6.86
2026-01-03 07:06:00,82.72,49.58,195.92,9.94
2026-01-03 07:07:00,144.93,75.48,270.26,9.36
2026-01-03 07:08:00,73.87,42.33,253.83,4.78
2026-01-03 07:09:00,96.72,49.12,170.67,4.53
2026-01-03 07:10:00,93.51,76.32,195.48,7.13
2026-01-03 07:11:00,30.37,55.62,233.45,-0.67
2026-01-03 07:12:00,13.16,104.36,195.71,5.44
2026-01-03 07:13:00,89.41,38.2,133.88,3.2
2026-01-03 07:14:00,123.6,43.98,184.66,0.58
2026-01-03 07:15:00,72.48,43.84,170.71,5.21
2026-01-03 07:16:00,101.57,51.0,154.86,3.38
2026-01-03 07:17:00,119.63,50.9,218.57,-0.57
2026-01-03 07:18:00,87.02,84.1,183.18,5.37
2026-01-03 07:19:00,106.79,95.55,210.46,4.88
2026-01-03 07:20:00,74.0,74.45,243.56,4.34
2026-01-03 07:21:00,18.6,75.9,241.77,-0.38
2026-01-03 07:22:00,118.74,63.23,226.11,3.97
2026-01-03 07:23:00,125.1,58.28,180.24,-0.24
2026-01-03 07:24:00,31.34,79.3,197.83,6.83
2026-01-03 07:25:00,109.27,47.77,79.64,8.02
2026-01-03 07:26:00,202.81,65.54,221.26,2.66
2026-01-03 07:27:00,116.33,78.13,207.14,2.59
2026-01-03 07:28:00,14.73,46.59,186.06,5.11
2026-01-03 07:29:00,6.47,45.05,212.6,3.23
2026-01-03 07:30:00,61.31,61.98,168.57,7.27
2026-01-03 07:31:00,14.16,69.11,181.27,6.48
2026-01-03 07:32:00,189.7,57.39,182.85,1.99
2026-01-03 07:33:00,160.69,57.93,169.34,0.33
2026-01-03 07:34:00,143.69,78.33,150.82,3.89
2026-01-03 07:35:00,118.41,52.11,283.58,2.99
2026-01-03 07:36:00,101.37,72.0,244.17,5.29
2026-01-03 07:37:00,185.45,62.47,254.99,3.16
2026-01-03 07:38:00,73.89,65.31,202.85,1.92
2026-01-03 07:39:00,46.85,55.94,216.39,3.71
2026-01-03 07:40:00,75.29,64.6,172.55,10.49
2026-01-03 07:41:00,95.38,42.05,272.65,8.81
2026-01-03 07:42:00,94.54,57.64,178.32,6.51
2026-01-03 07:43:00,171.75,40.77,159.69,6.23
2026-01-03 07:44:00,84.88,86.78,188.48,4.42
2026-01-03 07:45:00,167.99,69.42,185.5,5.98
2026-01-03 07:46:00,99.09,56.13,181.22,2.54
2026-01-03 07:47:00,78.31,78.65,251.41,7.73
2026-01-03 07:48:00,74.87,53.18,182.32,4.2
2026-01-03 07:49:00,126.12,77.91,172.06,9.52
2026-01-03 07:50:00,150.2,58.91,146.83,3.62
2026-01-03 07:51:00,80.36,44.22,200.75,4.19
2026-01-03 07:52:00,99.23,63.69,226.36,1.63
2026-01-03 07:53:00,93.76,43.37,197.9,0.81
2026-01-03 07:54:00,122.12,41.68,224.67,6.72
2026-01-03 07:55:00,111.48,72.73,177.28,8.32
2026-01-03 07:56:00,113.01,53.07,196.73,0.48
2026-01-03 07:57:00,164.87,53.96,225.5,0.45
2026-01-03 07:58:00,99.1,56.97,187.88,5.88
2026-01-03 07:59:00,220.93,70.22,253.38,2.5
2026-01-03 08:00:00,187.2,87.52,214.75,0.21
2026-01-03 08:01:00,3.28,38.39,186.61,6.08
2026-01-03 08:02:00,104.68,53.01,207.46,6.84
2026-01-03 08:03:00,118.54,54.89,162.14,5.73
2026-01-03 08:04:00,95.26,54.3,213.96,9.21
2026-01-03 08:05:00,65.66,55.2,117.17,9.84
2026-01-03 08:06:00,141.47,62.74,130.93,7.84
2026-01-03 08:07:00,45.01,62.2,275.29,4.46
2026-01-03 08:08:00,109.36,69.48,207.18,3.98
2026-01-03 08:09:00,98.62,63.1,194.57,1.21
2026-01-03 08:10:00,105.18,60.98,176.17,8.64
2026-01-03 08:11:00,85.24,54.83,188.8,8.14
2026-01-03 08:12:00,148.76,52.42,170.21,5.9
2026-01-03 08:13:00,163.88,67.25,234.4,4.93
2026-01-03 08:14:00,62.22,92.53,221.25,2.53
2026-01-03 08:15:00,76.14,37.55,172.28,0.57
2026-01-03 08:16:00,101.59,41.04,225.56,11.55
2026-01-03 08:17:00,131.37,85.73,191.92,5.06
2026-01-03 08:18:00,174.62,80.34,147.01,6.07
2026-01-03 08:19:00,68.29,35.9,184.83,5.18
2026-01-03 08:20:00,181.58,67.45,266.39,2.35
2026-01-03 08:21:00,104.86,69.49,163.98,2.83
2026-01-03 08:22:00,145.0,62.29,256.7,4.88
2026-01-03 08:23:00,215.11,89.39,230.5,10.79
2026-01-03 08:24:00,67.8,65.27,183.84,3.27
2026-01-03 08:25:00,173.1,62.42,251.51,2.2
2026-01-03 08:26:00,137.44,72.67,202.84,8.0
2026-01-03 08:27:00,26.83,33.27,197.33,4.2
2026-01-03 08:28:00,53.89,80.55,249.06,0.34
2026-01-03 08:29:00,162.8,42.27,146.29,5.04
2026-01-03 08:30:00,128.62,55.3,235.71,8.48
2026-01-03 08:31:00,-15.54,68.95,191.89,2.8
2026-01-03 08:32:00,131.39,62.8,156.18,4.57
2026-01-03 08:33:00,64.67,87.44,181.1,2.09
2026-01-03 08:34:00,183.04,32.16,192.95,9.24
2026-01-03 08:35:00,167.16,64.12,217.16,4.77
2026-01-03 08:36:00,134.51,70.2,120.44,5.72
2026-01-03 08:37:00,147.72,38.62,201.08,7.36
2026-01-03 08:38:00,154.14,60.3,236.98,8.63
2026-01-03 08:39:00,89.8,70.58,202.95,8.02
2026-01-03 08:40:00,92.04,64.32,221.57,7.6
2026-01-03 08:41:00,56.82,53.78,189.12,3.77
2026-01-03 08:42:00,65.9,48.9,214.22,7.18
2026-01-03 08:43:00,122.31,43.83,183.72,9.7
2026-01-03 08:44:00,120.44,65.04,174.98,8.3
2026-01-03 08:45:00,33.47,93.15,238.14,5.0
2026-01-03 08:46:00,34.41,86.3,274.73,1.83
2026-01-03 08:47:00,198.09,45.2,277.48,0.45
2026-01-03 08:48:00,102.0,60.81,212.16,4.95
2026-01-03 08:49:00,134.66,34.97,306.65,2.7
2026-01-03 08:50:00,109.91,50.37,235.83,1.92
2026-01-03 08:51:00,115.35,35.32,255.7,6.44
2026-01-03 08:52:00,62.19,86.05,221.45,3.35
2026-01-03 08:53:00,188.51,44.4,228.07,4.3
2026-01-03 08:54:00,136.04,76.25,199.55,2.48
2026-01-03 08:55:00,134.31,88.7,115.41,6.55
2026-01-03 08:56:00,65.2,45.68,260.01,6.28
2026-01-03 08:57:00,118.63,59.42,206.66,4.15
2026-01-03 08:58:00,47.99,83.05,277.25,4.12
2026-01-03 08:59:00,168.19,59.01,184.03,8.61
2026-01-03 09:00:00,74.72,52.15,219.58,4.71
2026-01-03 09:01:00,128.06,57.28,185.52,8.47
2026-01-03 09:02:00,121.56,25.96,214.49,8.51
2026-01-03 09:03:00,89.19,56.19,126.59,3.8
2026-01-03 09:04:00,95.84,44.75,187.2,1.49
2026-01-03 09:05:00,113.21,68.5,181.2,5.84
2026-01-03 09:06:00,66.86,81.1,220.72,4.14
2026-01-03 09:07:00,174.76,98.33,127.04,5.43
2026-01-03 09:08:00,129.35,59.21,230.25,1.18
2026-01-03 09:09:00,85.69,50.55,220.78,4.83
2026-01-03 09:10:00,39.53,85.17,199.94,7.47
2026-01-03 09:11:00,91.78,58.46,194.5,5.4
2026-01-03 09:12:00,160.1,54.78,195.33,3.39
2026-01-03 09:13:00,97.77,61.02,151.74,-0.15
2026-01-03 09:14:00,123.33,54.59,228.04,3.56
2026-01-03 09:15:00,97.71,59.38,249.86,10.52
2026-01-03 09:16:00,120.14,92.77,166.83,5.39
2026-01-03 09:17:00,94.89,72.25,227.35,6.23
2026-01-03 09:18:00,50.39,50.12,182.6,2.49
2026-01-03 09:19:00,106.42,59.25,196.56,3.06
2026-01-03 09:20:00,136.7,65.93,132.98,11.29
2026-01-03 09:21:00,52.51,72.34,186.78,-0.13
2026-01-03 09:22:00,132.63,71.49,151.99,14.21
2026-01-03 09:23:00,41.61,72.52,153.51,4.68
2026-01-03 09:24:00,158.73,69.17,151.33,8.97
2026-01-03 09:25:00,68.48,43.63,196.69,8.2
2026-01-03 09:26:00,127.14,70.99,134.92,9.73
2026-01-03 09:27:00,64.56,67.0,214.1,8.58
2026-01-03 09:28:00,47.28,94.91,256.13,0.17
2026-01-03 09:29:00,53.74,43.66,193.0,10.13
2026-01-03 09:30:00,150.4,76.62,180.51,5.48
2026-01-03 09:31:00,163.99,68.07,191.69,6.78
2026-01-03 09:32:00,129.78,58.16,176.95,7.44
2026-01-03 09:33:00,192.95,57.07,132.53,4.43
2026-01-03 09:34:00,147.55,72.59,199.42,9.32
2026-01-03 09:35:00,-62.62,45.7,95.89,-0.36
2026-01-03 09:36:00,142.56,54.96,182.01,4.99
2026-01-03 09:37:00,104.37,44.18,202.78,2.75
2026-01-03 09:38:00,139.01,56.06,212.99,3.28
2026-01-03 09:39:00,130.93,62.79,227.5,3.64
2026-01-03 09:40:00,62.33,76.6,179.07,8.71
2026-01-03 09:41:00,112.12,51.77,213.25,3.4
2026-01-03 09:42:00,156.22,53.32,261.09,2.42
2026-01-03 09:43:00,53.6,42.59,197.26,2.05
2026-01-03 09:44:00,69.53,76.72,145.7,8.91
2026-01-03 09:45:00,173.85,33.34,244.49,2.94
2026-01-03 09:46:00,116.84,58.03,203.53,8.63
2026-01-03 09:47:00,127.32,86.88,101.38,0.05
2026-01-03 09:48:00,99.63,100.72,166.06,3.8
2026-01-03 09:49:00,121.56,51.97,196.4,4.72
2026-01-03 09:50:00,-12.54,28.28,172.5,3.39
2026-01-03 09:51:00,110.86,70.83,250.01,8.27
2026-01-03 09:52:00,111.33,65.26,166.79,6.44
2026-01-03 09:53:00,91.83,66.64,236.29,3.75
2026-01-03 09:54:00,87.74,60.08,203.38,4.41
2026-01-03 09:55:00,41.09,48.64,202.12,9.64
2026-01-03 09:56:00,125.01,68.8,176.76,7.1
2026-01-03 09:57:00,164.95,55.44,175.98,2.6
2026-01-03 09:58:00,130.26,81.15,187.25,5.87
2026-01-03 09:59:00,179.39,63.22,206.24,10.27
